,ID,Adult,Not Adult,NotInCollection,InCollection,English /Non English,ExYear,ExMonth,ExDay,Canceled,In Production,Planned,Post Production,Released,Rumored,Unknown
397,983,1,0,1,0,1,1936,3,9,0,0,0,0,1,0,0
398,990,1,0,1,0,1,2009,7,2,0,0,0,0,1,0,0
399,994,1,0,1,0,1,2007,6,9,0,0,0,0,1,0,0
400,996,1,0,1,0,0,1980,1,4,0,0,0,0,1,0,0
401,998,1,0,1,0,1,2009,7,9,0,0,0,0,1,0,0
402,999,1,0,1,0,1,2005,9,9,0,0,0,0,1,0,0
403,1002,1,0,1,0,1,2009,1,1,0,0,0,0,1,0,0
404,1003,1,0,1,0,0,1946,2,27,0,0,0,0,1,0,0
405,1004,1,0,1,0,1,1951,3,7,0,0,0,0,1,0,0
406,1010,1,0,1,0,0,1986,10,4,0,0,0,0,1,0,0
407,1013,1,0,1,0,1,1996,5,24,0,0,0,0,1,0,0
408,1015,1,0,1,0,1,2002,5,21,0,0,0,0,1,0,0
409,1018,1,0,1,0,1,1996,6,21,0,0,0,0,1,0,0
410,1020,1,0,1,0,1,2009,11,9,0,0,0,0,1,0,0
411,1021,1,0,1,0,1,2009,7,9,0,0,0,0,1,0,0
412,1024,1,0,1,0,1,2009,9,2,0,0,0,0,1,0,0
413,1025,1,0,1,0,1,1996,10,16,0,0,0,0,1,0,0
414,1027,1,0,1,0,1,1949,6,5,0,0,0,0,1,0,0
415,1030,1,0,1,0,1,1930,12,20,0,0,0,0,1,0,0
416,1032,1,0,1,0,1,1996,10,18,0,0,0,0,1,0,0
417,1036,1,0,1,0,1,1899,5,20,0,0,0,0,1,0,0
418,1037,1,0,1,0,1,1937,7,5,0,0,0,0,1,0,0
419,1048,1,0,1,0,1,1988,7,15,0,0,0,0,1,0,0
420,1051,1,0,1,0,1,1968,12,19,0,0,0,0,1,0,0
421,1055,1,0,1,0,1,1954,5,29,0,0,0,0,1,0,0
422,1056,1,0,1,0,0,2010,9,29,0,0,0,0,1,0,0
423,1057,1,0,0,1,1,1987,8,21,0,0,0,0,1,0,0
424,1058,1,0,1,0,1,1992,2,9,0,0,0,0,1,0,0
425,1060,1,0,1,0,0,2010,12,8,0,0,0,0,1,0,0
426,1061,1,0,1,0,1,2009,8,20,0,0,0,0,1,0,0
427,1062,1,0,1,0,1,2010,8,18,0,0,0,0,1,0,0
428,1063,1,0,1,0,1,1993,3,26,0,0,0,0,1,0,0
429,1065,1,0,1,0,1,1982,8,12,0,0,0,0,1,0,0
430,1066,1,0,1,0,1,1982,3,4,0,0,0,0,1,0,0
431,1069,1,0,1,0,1,1980,3,28,0,0,0,0,1,0,0
432,1070,1,0,1,0,0,2009,1,9,0,0,0,0,1,0,0
433,1074,1,0,1,0,1,1992,1,1,0,0,0,0,1,0,0
434,1075,1,0,1,0,1,1914,8,3,0,0,0,0,1,0,0
435,1080,1,0,1,0,1,1943,1,1,0,0,0,0,1,0,0
436,1083,1,0,1,0,1,1974,1,1,0,0,0,0,1,0,0
437,1085,1,0,1,0,1,1962,4,25,0,0,0,0,1,0,0
438,1086,1,0,1,0,1,2010,5,21,0,0,0,0,1,0,0
439,1089,1,0,1,0,1,2008,8,22,0,0,0,0,1,0,0
440,1093,1,0,1,0,1,1989,9,8,0,0,0,0,1,0,0
441,1095,1,0,1,0,1,1949,8,17,0,0,0,0,1,0,0
442,1096,1,0,1,0,0,2007,12,10,0,0,0,0,1,0,0
443,1100,1,0,1,0,1,1937,10,29,0,0,0,0,1,0,0
444,1103,1,0,1,0,1,1995,2,9,0,0,0,0,1,0,0
445,1106,1,0,1,0,1,1996,5,15,0,0,0,0,1,0,0
446,1107,1,0,1,0,1,2010,6,15,0,0,0,0,1,0,0
447,1110,1,0,1,0,1,1996,10,25,0,0,0,0,1,0,0
448,1111,1,0,0,1,1,1993,12,17,0,0,0,0,1,0,0
449,1115,1,0,0,1,1,2011,6,28,0,0,0,0,1,0,0
450,1116,1,0,1,0,1,1948,5,26,0,0,0,0,1,0,0
451,1118,1,0,1,0,0,1944,10,27,0,0,0,0,1,0,0
452,1121,1,0,1,0,1,2008,1,21,0,0,0,0,1,0,0
453,1123,1,0,1,0,0,1979,2,5,0,0,0,0,1,0,0
454,1126,1,0,1,0,0,1967,3,17,0,0,0,0,1,0,0
455,1128,1,0,1,0,1,2008,9,27,0,0,0,0,1,0,0
456,1130,1,0,1,0,0,1960,5,4,0,0,0,0,1,0,0
457,1132,1,0,1,0,0,1987,4,2,0,0,0,0,1,0,0
458,1133,1,0,1,0,0,1988,11,17,0,0,0,0,1,0,0
459,1138,1,0,1,0,1,1941,2,21,0,0,0,0,1,0,0
460,1141,1,0,1,0,1,1994,10,30,0,0,0,0,1,0,0
461,1146,1,0,1,0,0,2010,9,16,0,0,0,0,1,0,0
462,1149,1,0,1,0,1,1988,8,28,0,0,0,0,1,0,0
463,1153,1,0,1,0,1,1975,11,18,0,0,0,0,1,0,0
464,1155,1,0,0,1,1,1980,5,17,0,0,0,0,1,0,0
465,1158,1,0,1,0,1,1985,2,20,0,0,0,0,1,0,0
466,1159,1,0,0,1,1,1986,7,18,0,0,0,0,1,0,0
467,1162,1,0,1,0,1,1957,3,25,0,0,0,0,1,0,0
468,1165,1,0,1,0,1,1962,12,25,0,0,0,0,1,0,0
469,1168,1,0,0,1,1,1983,5,23,0,0,0,0,1,0,0
470,1169,1,0,1,0,0,1987,1,1,0,0,0,0,1,0,0
471,1171,1,0,1,0,1,1990,12,9,0,0,0,0,1,0,0
472,1172,1,0,0,1,1,1979,5,25,0,0,0,0,1,0,0
473,1175,1,0,1,0,0,1985,1,6,0,0,0,0,1,0,0
474,1176,1,0,1,0,0,1989,6,7,0,0,0,0,1,0,0
475,1177,1,0,0,1,1,1960,6,16,0,0,0,0,1,0,0
476,1178,1,0,0,1,1,1980,6,17,0,0,0,0,1,0,0
477,1185,1,0,1,0,1,1984,2,16,0,0,0,0,1,0,0
478,1188,1,0,1,0,1,1983,10,20,0,0,0,0,1,0,0
479,1190,1,0,1,0,0,1981,9,16,0,0,0,0,1,0,0
480,1194,1,0,1,0,0,1957,2,16,0,0,0,0,1,0,0
481,1195,1,0,1,0,1,1983,2,17,0,0,0,0,1,0,0
482,1196,1,0,0,1,1,1984,10,26,0,0,0,0,1,0,0
483,1199,1,0,1,0,1,1991,8,2,0,0,0,0,1,0,0
484,1202,1,0,1,0,1,1989,2,6,0,0,0,0,1,0,0
485,1205,1,0,1,0,0,1990,2,21,0,0,0,0,1,0,0
486,1213,1,0,1,0,1,2011,4,29,0,0,0,0,1,0,0
487,1214,1,0,1,0,1,1980,5,22,0,0,0,0,1,0,0
488,1217,1,0,0,1,1,1987,3,13,0,0,0,0,1,0,0
489,1218,1,0,1,0,1,1963,6,20,0,0,0,0,1,0,0
490,1222,1,0,1,0,1,1992,7,8,0,0,0,0,1,0,0
491,1224,1,0,1,0,1,1990,8,22,0,0,0,0,1,0,0
492,1226,1,0,0,1,1,1985,3,7,0,0,0,0,1,0,0
493,1228,1,0,1,0,1,1970,1,25,0,0,0,0,1,0,0
494,1231,1,0,1,0,0,1983,12,5,0,0,0,0,1,0,0
495,1233,1,0,1,0,1,2011,8,9,0,0,0,0,1,0,0
496,1235,1,0,1,0,1,1991,3,10,0,0,0,0,1,0,0
497,1237,1,0,1,0,1,1940,10,15,0,0,0,0,1,0,0
498,1238,1,0,0,1,1,1940,11,13,0,0,0,0,1,0,0
499,1244,1,0,1,0,1,1984,4,5,0,0,0,0,1,0,0
500,1245,1,0,0,1,1,1982,6,6,0,0,0,0,1,0,0
501,1248,1,0,1,0,1,1979,12,19,0,0,0,0,1,0,0
502,1252,1,0,1,0,1,2010,12,31,0,0,0,0,1,0,0
503,1254,1,0,1,0,1,1984,2,11,0,0,0,0,1,0,0
504,1257,1,0,1,0,1,1989,4,21,0,0,0,0,1,0,0
505,1259,1,0,1,0,1,1969,9,23,0,0,0,0,1,0,0
506,1264,1,0,0,1,1,2011,12,10,0,0,0,0,1,0,0
507,1268,1,0,1,0,0,2008,12,2,0,0,0,0,1,0,0
508,1269,1,0,1,0,1,2011,10,13,0,0,0,0,1,0,0
509,1274,1,0,1,0,1,1931,5,9,0,0,0,0,1,0,0
510,1276,1,0,1,0,1,2009,1,1,0,0,0,0,1,0,0
511,1277,1,0,1,0,0,1961,8,26,0,0,0,0,1,0,0
512,1278,1,0,1,0,1,1970,11,21,0,0,0,0,1,0,0
513,1281,1,0,1,0,1,2010,5,23,0,0,0,0,1,0,0
514,1284,1,0,1,0,0,2010,1,4,0,0,0,0,1,0,0
515,1285,1,0,1,0,1,1998,4,13,0,0,0,0,1,0,0
516,1286,1,0,1,0,0,2008,4,25,0,0,0,0,1,0,0
517,1287,1,0,1,0,1,1963,3,28,0,0,0,0,1,0,0
518,1291,1,0,1,0,0,2009,6,10,0,0,0,0,1,0,0
519,1294,1,0,0,1,1,2011,9,23,0,0,0,0,1,0,0
520,1295,1,0,1,0,1,2012,1,2,0,0,0,0,1,0,0
521,1298,1,0,0,1,1,1976,3,11,0,0,0,0,1,0,0
522,1299,1,0,1,0,1,2008,1,1,0,0,0,0,1,0,0
523,1300,1,0,0,1,1,1984,11,14,0,0,0,0,1,0,0
524,1302,1,0,1,0,1,1988,9,15,0,0,0,0,1,0,0
525,1303,1,0,0,1,1,1976,6,6,0,0,0,0,1,0,0
526,1311,1,0,1,0,1,1996,8,30,0,0,0,0,1,0,0
527,1314,1,0,0,1,1,1996,3,12,0,0,0,0,1,0,0
528,1319,1,0,1,0,1,2009,11,20,0,0,0,0,1,0,0
529,1324,1,0,1,0,1,1987,11,13,0,0,0,0,1,0,0
530,1325,1,0,1,0,1,2010,10,26,0,0,0,0,1,0,0
531,1327,1,0,1,0,1,2007,11,3,0,0,0,0,1,0,0
532,1329,1,0,1,0,1,2012,4,19,0,0,0,0,1,0,0
533,1330,1,0,1,0,1,2011,10,11,0,0,0,0,1,0,0
534,1332,1,0,0,1,1,1978,7,7,0,0,0,0,1,0,0
535,1333,1,0,1,0,1,2011,10,9,0,0,0,0,1,0,0
536,1339,1,0,0,1,1,1975,6,18,0,0,0,0,1,0,0
537,1342,1,0,1,0,1,2007,9,18,0,0,0,0,1,0,0
538,1344,1,0,0,1,0,1988,9,7,0,0,0,0,1,0,0
539,1347,1,0,1,0,0,2009,12,23,0,0,0,0,1,0,0
540,1348,1,0,1,0,1,2012,6,7,0,0,0,0,1,0,0
541,1352,1,0,0,1,0,1994,9,7,0,0,0,0,1,0,0
542,1353,1,0,0,1,0,1995,7,15,0,0,0,0,1,0,0
543,1360,1,0,1,0,1,2011,9,26,0,0,0,0,1,0,0
544,1362,1,0,1,0,1,1996,12,25,0,0,0,0,1,0,0
545,1363,1,0,1,0,0,1976,11,17,0,0,0,0,1,0,0
546,1367,1,0,1,0,1,2012,8,23,0,0,0,0,1,0,0
547,1368,1,0,1,0,1,1971,1,7,0,0,0,0,1,0,0
548,1369,1,0,0,1,1,2009,11,26,0,0,0,0,1,0,0
549,1371,1,0,1,0,1,1941,7,3,0,0,0,0,1,0,0
550,1372,1,0,1,0,1,2012,8,17,0,0,0,0,1,0,0
551,1376,1,0,1,0,1,1995,9,9,0,0,0,0,1,0,0
552,1377,1,0,1,0,0,2012,11,5,0,0,0,0,1,0,0
553,1379,1,0,1,0,1,2012,4,16,0,0,0,0,1,0,0
554,1382,1,0,1,0,0,2012,3,21,0,0,0,0,1,0,0
555,1383,1,0,1,0,1,1993,2,20,0,0,0,0,1,0,0
556,1389,1,0,1,0,0,2011,10,21,0,0,0,0,1,0,0
557,1394,1,0,1,0,1,2012,2,11,0,0,0,0,1,0,0
558,1395,1,0,1,0,1,1996,1,31,0,0,0,0,1,0,0
559,1397,1,0,1,0,0,2012,9,27,0,0,0,0,1,0,0
560,1400,1,0,1,0,1,1950,11,12,0,0,0,0,1,0,0
561,1402,1,0,1,0,1,2011,4,30,0,0,0,0,1,0,0
562,1403,1,0,1,0,1,2001,1,20,0,0,0,0,1,0,0
563,1413,1,0,1,0,0,1972,4,5,0,0,0,0,1,0,0
564,1416,1,0,1,0,0,1995,8,3,0,0,0,0,1,0,0
565,1422,1,0,1,0,1,2007,10,6,0,0,0,0,1,0,0
566,1428,1,0,1,0,1,1997,3,21,0,0,0,0,1,0,0
567,1430,1,0,1,0,1,1997,3,26,0,0,0,0,1,0,0
568,1431,1,0,1,0,1,2010,1,22,0,0,0,0,1,0,0
569,1434,1,0,1,0,1,2007,4,15,0,0,0,0,1,0,0
570,1436,1,0,1,0,0,2012,4,20,0,0,0,0,1,0,0
571,1440,1,0,1,0,1,1996,7,9,0,0,0,0,1,0,0
572,1444,1,0,1,0,1,2007,8,18,0,0,0,0,1,0,0
573,1445,1,0,0,1,1,2012,9,25,0,0,0,0,1,0,0
574,1450,1,0,0,1,0,2011,11,2,0,0,0,0,1,0,0
575,1453,1,0,1,0,1,2013,3,1,0,0,0,0,1,0,0
576,1454,1,0,1,0,1,1996,9,9,0,0,0,0,1,0,0
577,1456,1,0,0,1,1,1989,6,5,0,0,0,0,1,0,0
578,1459,1,0,1,0,1,1970,10,29,0,0,0,0,1,0,0
579,1465,1,0,1,0,0,1984,1,30,0,0,0,0,1,0,0
580,1468,1,0,1,0,1,1955,11,15,0,0,0,0,1,0,0
581,1470,1,0,1,0,1,2012,12,3,0,0,0,0,1,0,0
582,1477,1,0,1,0,1,2013,4,22,0,0,0,0,1,0,0
583,1478,1,0,1,0,1,1932,2,26,0,0,0,0,1,0,0
584,1479,1,0,1,0,1,2013,12,6,0,0,0,0,1,0,0
585,1482,1,0,1,0,1,2011,6,29,0,0,0,0,1,0,0
586,1484,1,0,1,0,1,1999,11,19,0,0,0,0,1,0,0
587,1487,1,0,0,1,1,2013,5,23,0,0,0,0,1,0,0
588,1488,1,0,1,0,0,1932,4,18,0,0,0,0,1,0,0
589,1489,1,0,1,0,1,2006,1,1,0,0,0,0,1,0,0
590,1491,1,0,1,0,1,2010,1,1,0,0,0,0,1,0,0
591,1493,1,0,1,0,1,1997,1,1,0,0,0,0,1,0,0
592,1495,1,0,0,1,0,2011,2,7,0,0,0,0,1,0,0
593,1498,1,0,1,0,1,1996,10,9,0,0,0,0,1,0,0
594,1500,1,0,1,0,0,2012,1,11,0,0,0,0,1,0,0
595,1501,1,0,1,0,1,2011,1,8,0,0,0,0,1,0,0
596,1504,1,0,1,0,1,1997,6,20,0,0,0,0,1,0,0
597,1506,1,0,1,0,0,1995,1,6,0,0,0,0,1,0,0
598,1508,1,0,1,0,1,1996,11,27,0,0,0,0,1,0,0
599,1510,1,0,0,1,0,1991,12,25,0,0,0,0,1,0,0
600,1512,1,0,1,0,1,2001,1,17,0,0,0,0,1,0,0
601,1516,1,0,1,0,0,2005,4,11,0,0,0,0,1,0,0
602,1518,1,0,1,0,1,1986,3,14,0,0,0,0,1,0,0
603,1519,1,0,1,0,1,2013,9,8,0,0,0,0,1,0,0
604,1520,1,0,1,0,0,2009,6,2,0,0,0,0,1,0,0
605,1521,1,0,1,0,0,1989,1,15,0,0,0,0,1,0,0
606,1525,1,0,1,0,1,1997,1,6,0,0,0,0,1,0,0
607,1527,1,0,1,0,1,2013,10,5,0,0,0,0,1,0,0
608,1529,1,0,1,0,1,1984,3,8,0,0,0,0,1,0,0
609,1534,1,0,1,0,0,2011,1,14,0,0,0,0,1,0,0
610,1536,1,0,1,0,0,2013,3,14,0,0,0,0,1,0,0
611,1545,1,0,1,0,1,1997,9,19,0,0,0,0,1,0,0
612,1552,1,0,1,0,1,1997,12,9,0,0,0,0,1,0,0
613,1554,1,0,0,1,1,2013,10,29,0,0,0,0,1,0,0
614,1556,1,0,1,0,1,2011,1,1,0,0,0,0,0,1,0
615,1559,1,0,1,0,1,2013,11,27,0,0,0,0,1,0,0
616,1563,1,0,1,0,1,2012,7,13,0,0,0,0,1,0,0
617,1566,1,0,1,0,1,2012,7,9,0,0,0,0,1,0,0
618,1567,1,0,1,0,0,2012,2,15,0,0,0,0,1,0,0
619,1569,1,0,1,0,1,2013,4,22,0,0,0,0,1,0,0
620,1572,1,0,1,0,1,1997,3,10,0,0,0,0,1,0,0
621,1573,1,0,1,0,1,1997,10,10,0,0,0,0,1,0,0
622,1574,1,0,1,0,1,2008,12,24,0,0,0,0,1,0,0
623,1579,1,0,1,0,1,1970,10,20,0,0,0,0,1,0,0
624,1580,1,0,1,0,1,2005,8,3,0,0,0,0,1,0,0
625,1582,1,0,1,0,1,2013,5,9,0,0,0,0,1,0,0
626,1583,1,0,1,0,1,2013,1,21,0,0,0,0,1,0,0
627,1584,1,0,1,0,1,2002,3,20,0,0,0,0,1,0,0
628,1586,1,0,1,0,1,2012,4,18,0,0,0,0,1,0,0
629,1588,1,0,1,0,1,1995,8,15,0,0,0,0,1,0,0
630,1591,1,0,1,0,1,1954,1,5,0,0,0,0,1,0,0
631,1595,1,0,1,0,0,2012,9,14,0,0,0,0,1,0,0
632,1596,1,0,1,0,1,1997,11,9,0,0,0,0,1,0,0
633,1598,1,0,1,0,0,1965,8,25,0,0,0,0,1,0,0
634,1601,1,0,1,0,1,1993,8,9,0,0,0,0,1,0,0
635,1602,1,0,1,0,1,2009,2,6,0,0,0,0,1,0,0
636,1603,1,0,1,0,1,2013,12,27,0,0,0,0,1,0,0
637,1605,1,0,1,0,1,1998,4,6,0,0,0,0,1,0,0
638,1606,1,0,1,0,0,2011,12,4,0,0,0,0,1,0,0
639,1610,1,0,1,0,1,2011,9,23,0,0,0,0,1,0,0
640,1612,1,0,1,0,0,1961,5,17,0,0,0,0,1,0,0
641,1617,1,0,1,0,1,2013,8,2,0,0,0,0,1,0,0
642,1623,1,0,1,0,1,1958,4,3,0,0,0,0,1,0,0
643,1625,1,0,1,0,1,1997,5,12,0,0,0,0,1,0,0
644,1626,1,0,1,0,1,1967,6,30,0,0,0,0,1,0,0
645,1631,1,0,1,0,1,2011,6,6,0,0,0,0,1,0,0
646,1632,1,0,1,0,1,2013,1,1,0,0,0,0,1,0,0
647,1639,1,0,1,0,1,1951,5,4,0,0,0,0,1,0,0
648,1640,1,0,1,0,1,1997,11,18,0,0,0,0,1,0,0
649,1650,1,0,1,0,1,2011,2,15,0,0,0,0,1,0,0
650,1652,1,0,1,0,1,1997,12,26,0,0,0,0,1,0,0
651,1653,1,0,1,0,0,1997,5,28,0,0,0,0,1,0,0
652,1663,1,0,1,0,1,2004,5,14,0,0,0,0,1,0,0
653,1666,1,0,0,1,1,2014,7,16,0,0,0,0,1,0,0
654,1674,1,0,1,0,1,2014,5,17,0,0,0,0,1,0,0
655,1676,1,0,0,1,1,1945,11,5,0,0,0,0,1,0,0
656,1689,1,0,1,0,1,2014,9,19,0,0,0,0,1,0,0
657,1691,1,0,1,0,1,2014,9,18,0,0,0,0,1,0,0
658,1692,1,0,1,0,1,2014,9,25,0,0,0,0,1,0,0
659,1694,1,0,0,1,0,2008,1,31,0,0,0,0,1,0,0
660,1695,1,0,1,0,0,2008,8,21,0,0,0,0,1,0,0
661,1696,1,0,1,0,1,2014,5,18,0,0,0,0,1,0,0
662,1700,1,0,1,0,0,1923,1,1,0,0,0,0,1,0,0
663,1701,1,0,1,0,1,2013,3,22,0,0,0,0,1,0,0
664,1704,1,0,1,0,1,1969,7,23,0,0,0,0,1,0,0
665,1705,1,0,1,0,1,1971,1,12,0,0,0,0,1,0,0
666,1710,1,0,1,0,1,1997,8,30,0,0,0,0,1,0,0
667,1711,1,0,1,0,1,1958,1,4,0,0,0,0,1,0,0
668,1712,1,0,1,0,1,1985,1,1,0,0,0,0,1,0,0
669,1713,1,0,1,0,1,2014,7,17,0,0,0,0,1,0,0
670,1714,1,0,1,0,1,2009,1,4,0,0,0,0,1,0,0
671,1720,1,0,1,0,1,2006,12,3,0,0,0,0,1,0,0
672,1721,1,0,0,1,1,2014,10,24,0,0,0,0,1,0,0
673,1722,1,0,1,0,0,2006,7,31,0,0,0,0,1,0,0
674,1727,1,0,1,0,0,2013,5,22,0,0,0,0,1,0,0
675,1729,1,0,1,0,0,2012,9,18,0,0,0,0,1,0,0
676,1730,1,0,1,0,1,1930,2,22,0,0,0,0,1,0,0
677,1731,1,0,0,1,1,2001,9,10,0,0,0,0,1,0,0
678,1736,1,0,1,0,1,2013,4,12,0,0,0,0,1,0,0
679,1739,1,0,1,0,1,1997,8,5,0,0,0,0,1,0,0
680,1741,1,0,1,0,1,2009,1,4,0,0,0,0,1,0,0
681,1742,1,0,1,0,1,2014,11,9,0,0,0,0,1,0,0
682,1746,1,0,1,0,1,2014,1,5,0,0,0,0,1,0,0
683,1751,1,0,1,0,1,1978,1,1,0,0,0,0,1,0,0
684,1752,1,0,1,0,0,1997,9,28,0,0,0,0,1,0,0
685,1754,1,0,1,0,1,1964,1,3,0,0,0,0,1,0,0
686,1758,1,0,1,0,0,2014,6,9,0,0,0,0,1,0,0
687,1761,1,0,1,0,1,2005,9,23,0,0,0,0,1,0,0
688,1763,1,0,1,0,1,2014,7,29,0,0,0,0,1,0,0
689,1765,1,0,1,0,1,1998,1,5,0,0,0,0,1,0,0
690,1766,1,0,1,0,1,1981,2,4,0,0,0,0,1,0,0
691,1767,1,0,1,0,0,1969,10,13,0,0,0,0,1,0,0
692,1769,1,0,1,0,1,2014,10,31,0,0,0,0,1,0,0
693,1770,1,0,1,0,1,2008,1,1,0,0,0,0,1,0,0
694,1773,1,0,1,0,1,2011,6,1,0,0,0,0,1,0,0
695,1774,1,0,1,0,1,2014,8,29,0,0,0,0,1,0,0
696,1776,1,0,1,0,1,1998,5,22,0,0,0,0,1,0,0
697,1780,1,0,1,0,1,1988,9,9,0,0,0,0,1,0,0
698,1781,1,0,1,0,0,1982,1,1,0,0,0,0,1,0,0
699,1783,1,0,1,0,1,1993,9,11,0,0,0,0,1,0,0
700,1784,1,0,1,0,1,2001,1,1,0,0,0,0,1,0,0
701,1786,1,0,1,0,0,1979,1,1,0,0,0,0,1,0,0
702,1791,1,0,1,0,0,2011,7,13,0,0,0,0,1,0,0
703,1797,1,0,1,0,1,2014,12,12,0,0,0,0,1,0,0
704,1798,1,0,1,0,1,2013,10,19,0,0,0,0,1,0,0
705,1801,1,0,1,0,1,1964,1,1,0,0,0,0,1,0,0
706,1804,1,0,1,0,1,1953,3,20,0,0,0,0,1,0,0
707,1805,1,0,1,0,1,1975,2,9,0,0,0,0,1,0,0
708,1807,1,0,1,0,0,1995,1,1,0,0,0,0,1,0,0
709,1808,1,0,1,0,1,1998,1,20,0,0,0,0,1,0,0
710,1809,1,0,1,0,1,2013,12,31,0,0,0,0,1,0,0
711,1811,1,0,1,0,0,1936,11,16,0,0,0,0,1,0,0
712,1812,1,0,1,0,1,2002,5,24,0,0,0,0,1,0,0
713,1814,1,0,1,0,1,1998,10,7,0,0,0,0,1,0,0
714,1816,1,0,1,0,1,1984,12,10,0,0,0,0,1,0,0
715,1818,1,0,1,0,0,1962,1,5,0,0,0,0,1,0,0
716,1819,1,0,1,0,1,1930,4,29,0,0,0,0,1,0,0
717,1821,1,0,1,0,1,2004,5,10,0,0,0,0,1,0,0
718,1823,1,0,1,0,1,1935,8,11,0,0,0,0,1,0,0
719,1825,1,0,1,0,0,1937,10,28,0,0,0,0,1,0,0
720,1827,1,0,1,0,1,1937,12,17,0,0,0,0,1,0,0
721,1830,1,0,1,0,1,1945,11,25,0,0,0,0,1,0,0
722,1832,1,0,1,0,1,2002,11,26,0,0,0,0,1,0,0
723,1833,1,0,1,0,1,1948,3,25,0,0,0,0,1,0,0
724,1834,1,0,1,0,1,1999,7,11,0,0,0,0,1,0,0
725,1835,1,0,1,0,1,2012,4,27,0,0,0,0,1,0,0
726,1837,1,0,1,0,1,1954,6,22,0,0,0,0,1,0,0
727,1840,1,0,0,1,1,2002,10,6,0,0,0,0,1,0,0
728,1841,1,0,1,0,1,1966,12,12,0,0,0,0,1,0,0
729,1843,1,0,1,0,1,1968,9,26,0,0,0,0,1,0,0
730,1845,1,0,0,1,1,1971,9,10,0,0,0,0,1,0,0
731,1846,1,0,0,1,1,1976,11,21,0,0,0,0,1,0,0
732,1848,1,0,1,0,1,1980,9,19,0,0,0,0,1,0,0
733,1851,1,0,1,0,1,1985,12,20,0,0,0,0,1,0,0
734,1856,1,0,1,0,1,2008,9,20,0,0,0,0,1,0,0
735,1858,1,0,1,0,1,1990,3,8,0,0,0,0,1,0,0
736,1862,1,0,1,0,1,2006,1,1,0,0,0,0,1,0,0
737,1863,1,0,1,0,1,1985,1,1,0,0,0,0,1,0,0
738,1864,1,0,1,0,0,1984,9,27,0,0,0,0,1,0,0
739,1866,1,0,0,1,1,2012,6,3,0,0,0,0,1,0,0
740,1869,1,0,1,0,1,1934,11,9,0,0,0,0,1,0,0
741,1870,1,0,1,0,1,1996,3,10,0,0,0,0,1,0,0
742,1871,1,0,0,1,1,1994,4,24,0,0,0,0,1,0,0
743,1874,1,0,0,1,1,1978,10,25,0,0,0,0,1,0,0
744,1879,1,0,1,0,1,1961,7,11,0,0,0,0,1,0,0
745,1884,1,0,1,0,1,1942,2,1,0,0,0,0,1,0,0
746,1890,1,0,1,0,1,2012,4,24,0,0,0,0,1,0,0
747,1894,1,0,1,0,1,1943,1,10,0,0,0,0,1,0,0
748,1899,1,0,1,0,0,1994,5,14,0,0,0,0,1,0,0
749,1902,1,0,1,0,0,1927,10,1,0,0,0,0,1,0,0
750,1903,1,0,0,1,1,1989,11,20,0,0,0,0,1,0,0
751,1905,1,0,0,1,1,1972,1,12,0,0,0,0,1,0,0
752,1906,1,0,1,0,1,2012,4,26,0,0,0,0,1,0,0
753,1908,1,0,1,0,1,1990,10,21,0,0,0,0,1,0,0
754,1910,1,0,1,0,1,1944,3,18,0,0,0,0,1,0,0
755,1911,1,0,1,0,0,1954,4,26,0,0,0,0,1,0,0
756,1913,1,0,0,1,1,2012,10,13,0,0,0,0,1,0,0
757,1914,1,0,1,0,1,1988,12,8,0,0,0,0,1,0,0
758,1916,1,0,1,0,1,1981,1,3,0,0,0,0,1,0,0
759,1917,1,0,1,0,1,1997,9,27,0,0,0,0,1,0,0
760,1919,1,0,1,0,1,1963,11,13,0,0,0,0,1,0,0
761,1922,1,0,1,0,0,1996,1,1,0,0,0,0,1,0,0
762,1923,1,0,1,0,1,2011,7,19,0,0,0,0,1,0,0
763,1924,1,0,1,0,1,2012,9,25,0,0,0,0,1,0,0
764,1933,1,0,1,0,1,1949,9,30,0,0,0,0,1,0,0
765,1935,1,0,1,0,1,1919,8,31,0,0,0,0,1,0,0
766,1938,1,0,1,0,1,2013,2,3,0,0,0,0,1,0,0
767,1939,1,0,1,0,1,2013,8,16,0,0,0,0,1,0,0
768,1940,1,0,1,0,1,1957,10,16,0,0,0,0,1,0,0
769,1941,1,0,1,0,1,2011,1,17,0,0,0,0,1,0,0
770,1942,1,0,1,0,1,2014,1,14,0,0,0,0,1,0,0
771,1943,1,0,1,0,1,2009,12,18,0,0,0,0,1,0,0
772,1946,1,0,0,1,0,1973,6,9,0,0,0,0,1,0,0
773,1948,1,0,0,1,1,1946,6,27,0,0,0,0,1,0,0
774,1949,1,0,1,0,1,2011,9,16,0,0,0,0,1,0,0
775,1956,1,0,1,0,1,1989,1,9,0,0,0,0,1,0,0
776,1957,1,0,1,0,1,1985,1,3,0,0,0,0,1,0,0
777,1967,1,0,1,0,0,1981,4,29,0,0,0,0,1,0,0
778,1968,1,0,1,0,1,1986,1,8,0,0,0,0,1,0,0
779,1969,1,0,1,0,1,1948,1,1,0,0,0,0,1,0,0
780,1970,1,0,0,1,1,1967,10,17,0,0,0,0,1,0,0
781,1972,1,0,0,1,1,1936,6,30,0,0,0,0,1,0,0
782,1975,1,0,0,1,1,1992,10,12,0,0,0,0,1,0,0
